date,district,aqi,pm25,pm10,temperature,humidity,wind_speed,noise_db,water_quality,green_cover,latitude,longitude
2024-09-12,South,68.6,22.0,35.2,17.4,58.2,9.7,57.4,78.3,34.3,37.722558,-122.423225
2024-09-12,East,81.5,29.7,38.7,17.4,58.2,9.7,71.8,81.4,14.3,37.778021,-122.362442
2024-09-12,West,22.9,8.7,17.0,17.4,58.2,9.7,59.7,86.4,49.3,37.770823,-122.46807
2024-09-12,Central,52.6,19.1,30.9,17.4,58.2,9.7,54.6,93.1,65.4,37.768383,-122.42552
2024-09-12,Harbor,72.4,29.0,33.5,17.4,58.2,9.7,65.8,67.6,31.3,37.737224,-122.386072
2024-09-13,North,37.3,11.1,23.6,20.9,56.7,5.6,74.1,69.9,16.8,37.818678,-122.421716
2024-09-13,South,28.5,5.6,9.3,20.9,56.7,5.6,65.5,80.6,32.7,37.717405,-122.423116
2024-09-13,East,88.5,32.1,54.5,20.9,56.7,5.6,61.1,78.4,17.8,37.768874,-122.354589
2024-09-13,West,42.2,16.7,18.5,20.9,56.7,5.6,61.2,77.8,43.9,37.771542,-122.475575
2024-09-13,Central,24.7,7.3,10.6,20.9,56.7,5.6,54.9,87.7,58.6,37.765829,-122.420196
2024-09-13,Harbor,53.8,21.0,34.3,20.9,56.7,5.6,63.0,55.9,30.0,37.739961,-122.391034
2024-09-14,North,94.2,36.5,49.3,24.3,54.2,11.8,66.0,65.9,11.1,37.819818,-122.419612
2024-09-14,South,55.1,18.8,39.1,24.3,54.2,11.8,62.2,81.6,34.2,37.725505,-122.422338
2024-09-14,East,58.1,21.6,34.6,24.3,54.2,11.8,68.2,79.7,17.2,37.764366,-122.362338
2024-09-14,West,53.3,16.4,20.2,24.3,54.2,11.8,56.6,82.4,39.7,37.770298,-122.481545
2024-09-14,Central,57.7,21.0,35.2,24.3,54.2,11.8,50.9,89.3,62.8,37.774324,-122.417009
2024-09-14,Harbor,32.1,7.8,12.0,24.3,54.2,11.8,64.8,55.2,31.0,37.741593,-122.389413
2024-09-15,North,71.7,22.2,31.9,19.5,65.1,11.8,75.4,73.4,16.7,37.819427,-122.425706
2024-09-15,South,41.3,11.9,22.9,19.5,65.1,11.8,64.2,88.2,32.8,37.711054,-122.424668
2024-09-15,East,88.3,32.5,47.7,19.5,65.1,11.8,64.1,72.6,16.0,37.778288,-122.353126
2024-09-15,West,33.7,6.9,19.7,19.5,65.1,11.8,55.3,87.8,46.1,37.76532,-122.474879
2024-09-15,Central,29.3,12.4,15.1,19.5,65.1,11.8,55.2,81.4,65.8,37.766672,-122.419706
2024-09-15,Harbor,70.4,22.9,34.6,19.5,65.1,11.8,58.3,61.0,26.4,37.740425,-122.389367
2024-09-16,North,95.4,33.6,52.3,22.1,44.7,5.4,71.8,68.5,11.6,37.819511,-122.421225
2024-09-16,South,58.8,24.7,26.4,22.1,44.7,5.4,52.2,79.3,31.1,37.70795,-122.413015
2024-09-16,East,83.5,32.1,45.3,22.1,44.7,5.4,72.9,74.1,21.0,37.770756,-122.360146
2024-09-16,West,48.3,21.8,27.9,22.1,44.7,5.4,56.4,86.5,45.2,37.769421,-122.480208
2024-09-16,Central,21.3,8.0,6.0,22.1,44.7,5.4,54.9,89.0,66.5,37.7762,-122.424577
2024-09-16,Harbor,55.9,19.2,33.6,22.1,44.7,5.4,65.4,61.3,29.2,37.739141,-122.383643
2024-09-17,North,96.2,33.7,60.7,18.6,57.6,14.1,65.6,62.1,15.7,37.81648,-122.423754
2024-09-17,South,48.4,15.1,30.3,18.6,57.6,14.1,67.1,82.4,36.6,37.714454,-122.419696
2024-09-17,East,89.1,35.0,57.1,18.6,57.6,14.1,68.3,80.1,17.9,37.772381,-122.354756
2024-09-17,West,33.1,6.3,27.8,18.6,57.6,14.1,63.2,84.5,43.6,37.761615,-122.479165
2024-09-17,Central,26.1,9.6,14.8,18.6,57.6,14.1,40.8,94.2,64.5,37.771293,-122.420734
2024-09-17,Harbor,52.6,19.5,30.8,18.6,57.6,14.1,67.1,64.3,33.6,37.737096,-122.3915
2024-09-18,North,89.8,31.6,55.2,25.6,47.6,16.7,77.3,60.1,14.4,37.81602,-122.414915
2024-09-18,South,78.2,33.8,45.6,25.6,47.6,16.7,60.9,83.4,31.7,37.729382,-122.415223
2024-09-18,East,72.8,29.2,38.3,25.6,47.6,16.7,66.0,66.0,19.2,37.769167,-122.357923
2024-09-18,West,43.4,17.0,28.4,25.6,47.6,16.7,54.4,88.9,43.0,37.77207,-122.475911
2024-09-18,Central,47.2,17.4,27.3,25.6,47.6,16.7,60.0,85.2,61.6,37.768883,-122.425331
2024-09-18,Harbor,46.9,15.9,26.7,25.6,47.6,16.7,64.7,67.8,30.4,37.739716,-122.391333
2024-09-19,North,59.8,18.7,28.1,20.7,53.1,26.2,76.2,68.0,12.6,37.823584,-122.418521
2024-09-19,South,62.1,26.0,24.1,20.7,53.1,26.2,66.1,76.2,34.6,37.719708,-122.420121
2024-09-19,East,45.7,19.5,19.1,20.7,53.1,26.2,74.4,69.6,19.0,37.777218,-122.350553
2024-09-19,West,16.8,3.9,6.8,20.7,53.1,26.2,71.1,84.7,46.7,37.771199,-122.484797
2024-09-19,Central,8.0,3.0,16.1,20.7,53.1,26.2,57.2,96.7,60.5,37.768699,-122.416885
2024-09-19,Harbor,30.9,10.9,12.9,20.7,53.1,26.2,68.7,64.8,30.7,37.743484,-122.390911
2024-09-20,North,61.9,20.0,46.2,23.7,45.4,14.8,77.7,69.8,11.9,37.815623,-122.421057
2024-09-20,South,53.6,25.0,35.1,23.7,45.4,14.8,63.5,82.3,35.9,37.714725,-122.427685
2024-09-20,East,80.2,29.1,38.4,23.7,45.4,14.8,61.6,80.0,17.7,37.771601,-122.361055
2024-09-20,West,43.5,13.9,24.0,23.7,45.4,14.8,63.6,83.8,43.2,37.77243,-122.477303
2024-09-20,Central,17.4,6.2,7.1,23.7,45.4,14.8,56.1,98.5,64.9,37.778657,-122.419122
2024-09-20,Harbor,49.2,17.7,28.3,23.7,45.4,14.8,66.5,58.5,28.4,37.737102,-122.385882
2024-09-21,North,105.9,36.9,50.2,15.5,59.5,2.0,74.2,55.7,13.9,37.822765,-122.414493
2024-09-21,South,38.4,12.3,26.9,15.5,59.5,2.0,63.2,87.8,40.4,37.717965,-122.41851
2024-09-21,East,73.0,20.4,40.4,15.5,59.5,2.0,57.0,73.7,15.3,37.771755,-122.363114
2024-09-21,West,24.1,11.3,10.5,15.5,59.5,2.0,54.1,80.6,46.9,37.771082,-122.482452
2024-09-21,Central,10.4,11.3,15.7,15.5,59.5,2.0,57.5,88.8,62.7,37.771603,-122.423575
2024-09-21,Harbor,43.7,20.1,24.2,15.5,59.5,2.0,55.0,67.3,27.6,37.732083,-122.394539
2024-09-22,North,108.8,38.5,58.6,19.4,56.5,12.1,75.6,71.4,13.5,37.821168,-122.421901
2024-09-22,South,39.7,20.9,19.5,19.4,56.5,12.1,59.3,75.2,35.8,37.715177,-122.413288
2024-09-22,East,96.6,36.5,54.7,19.4,56.5,12.1,65.2,75.8,20.0,37.770359,-122.356073
2024-09-22,West,32.2,16.2,15.9,19.4,56.5,12.1,52.6,86.6,45.1,37.763053,-122.481924
2024-09-22,Central,8.0,3.0,6.0,19.4,56.5,12.1,52.3,88.5,62.6,37.775216,-122.411743
2024-09-22,Harbor,39.9,17.4,24.3,19.4,56.5,12.1,52.2,59.4,21.4,37.741294,-122.394307
2024-09-23,North,74.0,23.6,47.9,21.2,76.1,20.6,70.5,71.5,20.8,37.822702,-122.415264
2024-09-23,South,66.7,22.3,38.8,21.2,76.1,20.6,58.7,87.8,31.3,37.722804,-122.415473
2024-09-23,East,59.2,19.1,32.3,21.2,76.1,20.6,67.0,76.7,16.7,37.766622,-122.357812
2024-09-23,West,50.3,17.2,19.9,21.2,76.1,20.6,66.3,83.0,49.2,37.76947,-122.479457
2024-09-23,Central,25.6,9.9,31.7,21.2,76.1,20.6,54.4,97.7,64.2,37.774695,-122.427728
2024-09-23,Harbor,76.1,28.4,41.3,21.2,76.1,20.6,69.1,63.6,26.1,37.730307,-122.382696
2024-09-24,North,115.6,40.1,68.0,20.2,48.3,7.9,73.5,61.4,16.3,37.824412,-122.422717
2024-09-24,South,57.5,21.0,34.4,20.2,48.3,7.9,71.9,80.5,33.2,37.719299,-122.423769
2024-09-24,East,50.0,18.4,30.6,20.2,48.3,7.9,71.0,75.7,16.8,37.77101,-122.359321
2024-09-24,West,53.4,20.2,31.9,20.2,48.3,7.9,66.9,87.6,45.2,37.76303,-122.475786
2024-09-24,Central,31.3,11.5,11.2,20.2,48.3,7.9,65.4,80.9,67.7,37.771701,-122.427621
2024-09-24,Harbor,83.3,31.5,34.9,20.2,48.3,7.9,63.1,65.4,33.3,37.738363,-122.400588
2024-09-25,North,104.4,38.9,56.8,24.9,54.1,2.3,71.3,64.3,13.2,37.821419,-122.416847
2024-09-25,South,30.7,11.8,19.6,24.9,54.1,2.3,63.8,80.2,37.5,37.725378,-122.421465
2024-09-25,East,76.5,29.9,49.3,24.9,54.1,2.3,67.3,71.3,19.7,37.765506,-122.36778
2024-09-25,West,37.5,14.8,28.8,24.9,54.1,2.3,57.8,84.4,44.4,37.767406,-122.482909
2024-09-25,Central,41.8,11.5,19.6,24.9,54.1,2.3,55.1,93.5,60.2,37.769477,-122.425163
2024-09-25,Harbor,47.8,19.6,26.4,24.9,54.1,2.3,72.5,62.7,31.4,37.743179,-122.390053
2024-09-26,North,87.1,31.8,41.5,17.2,55.6,7.9,71.1,62.4,13.4,37.816927,-122.42281
2024-09-26,South,59.9,20.2,33.6,17.2,55.6,7.9,58.0,78.3,39.1,37.71721,-122.428426
2024-09-26,East,78.9,26.3,45.4,17.2,55.6,7.9,70.6,78.5,18.8,37.769094,-122.355408
2024-09-26,West,15.7,3.0,6.0,17.2,55.6,7.9,53.4,82.8,42.6,37.773899,-122.480353
2024-09-26,Central,32.5,10.6,12.9,17.2,55.6,7.9,60.0,97.4,61.0,37.77648,-122.422684
2024-09-26,Harbor,44.2,17.3,27.6,17.2,55.6,7.9,64.7,61.4,31.9,37.737507,-122.390275
2024-09-27,North,109.1,40.9,65.6,25.6,36.9,8.3,69.0,68.4,13.3,37.82909,-122.416762
2024-09-27,South,57.5,21.6,32.5,25.6,36.9,8.3,66.1,78.1,37.4,37.714701,-122.41918
2024-09-27,East,62.3,22.6,39.8,25.6,36.9,8.3,63.3,75.2,15.4,37.768882,-122.36577
2024-09-27,West,48.8,16.3,31.1,25.6,36.9,8.3,66.5,85.0,46.2,37.77553,-122.483688
2024-09-27,Central,55.4,19.8,26.1,25.6,36.9,8.3,57.3,91.7,60.5,37.765596,-122.413451
2024-09-27,Harbor,58.5,25.5,30.7,25.6,36.9,8.3,61.4,55.4,31.4,37.741643,-122.39163
2024-09-28,North,91.0,31.0,48.9,18.6,65.4,10.0,72.5,60.6,14.2,37.823822,-122.420339
2024-09-28,South,71.7,29.8,44.7,18.6,65.4,10.0,55.6,81.8,34.9,37.718121,-122.422012
2024-09-28,East,64.9,31.0,35.0,18.6,65.4,10.0,70.8,72.1,23.3,37.768486,-122.359788
2024-09-28,West,20.2,10.6,18.0,18.6,65.4,10.0,50.7,90.3,40.7,37.772528,-122.481152
2024-09-28,Central,53.5,20.0,34.6,18.6,65.4,10.0,56.6,90.7,63.9,37.765555,-122.4212
2024-09-28,Harbor,80.8,31.4,40.0,18.6,65.4,10.0,67.3,64.8,31.1,37.741962,-122.388321
2024-09-29,North,113.7,41.2,67.8,15.3,68.2,2.5,70.7,71.7,14.0,37.821124,-122.418381
2024-09-29,South,87.0,33.1,42.1,15.3,68.2,2.5,55.5,84.7,37.1,37.717111,-122.41104
2024-09-29,East,80.0,30.1,38.5,15.3,68.2,2.5,71.0,74.0,17.1,37.768731,-122.354469
2024-09-29,West,55.4,17.3,28.4,15.3,68.2,2.5,62.3,83.9,45.4,37.773221,-122.493675
2024-09-29,Central,54.8,17.2,28.9,15.3,68.2,2.5,57.9,98.5,65.2,37.772914,-122.416088
2024-09-29,Harbor,77.3,32.5,43.8,15.3,68.2,2.5,56.7,61.9,29.3,37.739788,-122.394049
2024-09-30,North,94.2,34.3,57.0,22.1,38.0,11.6,78.2,77.0,12.7,37.821117,-122.419139
2024-09-30,South,58.5,17.3,26.8,22.1,38.0,11.6,63.0,74.9,33.2,37.71741,-122.421192
2024-09-30,East,87.6,28.3,53.4,22.1,38.0,11.6,68.4,74.0,20.2,37.768903,-122.36357
2024-09-30,West,40.1,9.1,24.4,22.1,38.0,11.6,47.0,89.0,45.5,37.776406,-122.471272
2024-09-30,Central,47.4,15.2,37.4,22.1,38.0,11.6,50.6,83.4,68.6,37.772406,-122.427503
2024-09-30,Harbor,34.1,13.9,14.7,22.1,38.0,11.6,61.7,71.8,34.4,37.740587,-122.390602
2024-10-01,North,76.1,27.2,47.0,19.7,49.2,3.4,75.1,70.6,16.3,37.825544,-122.419255
2024-10-01,South,73.9,26.5,40.1,19.7,49.2,3.4,55.9,87.3,33.0,37.718236,-122.422166
2024-10-01,East,70.7,25.2,42.2,19.7,49.2,3.4,67.8,80.7,18.1,37.763869,-122.354505
2024-10-01,West,59.2,23.9,37.6,19.7,49.2,3.4,56.7,82.7,46.6,37.777341,-122.479747
2024-10-01,Central,34.0,17.3,15.9,19.7,49.2,3.4,57.5,90.1,64.7,37.766218,-122.421499
2024-10-01,Harbor,57.4,22.7,33.0,19.7,49.2,3.4,69.0,59.3,28.5,37.7425,-122.386565
2024-10-02,North,125.9,50.9,57.4,13.1,63.1,5.1,72.0,68.2,14.0,37.823759,-122.419684
2024-10-02,South,61.6,19.1,28.6,13.1,63.1,5.1,59.7,79.5,35.0,37.719373,-122.422604
2024-10-02,East,74.1,24.6,38.7,13.1,63.1,5.1,67.6,79.0,22.4,37.765296,-122.355523
2024-10-02,West,65.3,24.0,44.2,13.1,63.1,5.1,60.2,86.8,44.3,37.770197,-122.478164
2024-10-02,Central,42.9,16.8,20.7,13.1,63.1,5.1,53.1,89.0,63.1,37.774053,-122.421849
2024-10-02,Harbor,74.4,27.6,39.5,13.1,63.1,5.1,70.9,66.3,29.0,37.739675,-122.389625
2024-10-03,North,83.8,27.9,45.0,12.9,53.0,12.8,88.1,70.0,16.7,37.816779,-122.418552
2024-10-03,South,40.0,13.4,24.9,12.9,53.0,12.8,56.6,83.8,35.2,37.71759,-122.423339
2024-10-03,East,72.6,25.1,39.1,12.9,53.0,12.8,73.3,73.6,23.0,37.776379,-122.359055
2024-10-03,West,47.2,15.4,28.0,12.9,53.0,12.8,63.2,84.1,43.0,37.771411,-122.479724
2024-10-03,Central,31.5,11.7,14.6,12.9,53.0,12.8,52.6,92.0,62.6,37.767068,-122.415817
2024-10-03,Harbor,55.5,25.5,34.2,12.9,53.0,12.8,61.3,68.2,27.2,37.747893,-122.389095
2024-10-04,North,103.8,34.6,59.8,18.7,55.4,11.6,79.6,61.6,17.9,37.822405,-122.421748
2024-10-04,South,59.0,26.8,37.7,18.7,55.4,11.6,68.1,80.9,35.4,37.721398,-122.420699
2024-10-04,East,85.0,33.9,55.6,18.7,55.4,11.6,69.9,70.1,23.1,37.776625,-122.358398
2024-10-04,West,77.7,29.0,39.0,18.7,55.4,11.6,55.1,79.1,44.0,37.768135,-122.482315
2024-10-04,Central,38.4,16.4,18.8,18.7,55.4,11.6,52.8,89.8,66.3,37.76972,-122.41888
2024-10-04,Harbor,83.4,38.6,49.9,18.7,55.4,11.6,67.4,57.7,29.9,37.740248,-122.386431
2024-10-05,North,131.7,52.1,80.1,16.1,59.3,13.6,73.3,65.1,15.8,37.816911,-122.420825
2024-10-05,South,89.1,33.7,51.0,16.1,59.3,13.6,59.6,81.6,28.6,37.714942,-122.417531
2024-10-05,East,69.1,24.6,32.6,16.1,59.3,13.6,62.8,76.0,21.3,37.774497,-122.362939
2024-10-05,West,56.0,15.9,31.6,16.1,59.3,13.6,60.3,84.7,47.3,37.773348,-122.479035
2024-10-05,Central,35.7,11.2,12.7,16.1,59.3,13.6,45.2,96.5,67.8,37.765676,-122.419727
2024-10-05,Harbor,38.6,11.0,22.9,16.1,59.3,13.6,57.7,54.4,33.3,37.739803,-122.394418
2024-10-06,North,101.4,37.4,61.5,17.5,55.5,12.5,64.1,63.9,16.1,37.817794,-122.420327
2024-10-06,South,58.2,19.7,30.1,17.5,55.5,12.5,52.3,84.1,36.7,37.719294,-122.416202
2024-10-06,East,75.9,25.7,44.6,17.5,55.5,12.5,67.9,75.5,20.7,37.764852,-122.361216
2024-10-06,West,65.7,26.5,41.0,17.5,55.5,12.5,60.6,83.3,39.7,37.768965,-122.477456
2024-10-06,Central,50.8,16.7,23.6,17.5,55.5,12.5,47.1,89.6,59.3,37.767891,-122.419808
2024-10-06,Harbor,59.8,20.5,30.0,17.5,55.5,12.5,57.4,60.5,30.8,37.739996,-122.377333
2024-10-07,North,105.7,42.7,64.2,16.3,61.3,8.1,67.1,62.4,13.7,37.817932,-122.426033
2024-10-07,South,69.0,19.2,39.3,16.3,61.3,8.1,66.3,85.9,33.6,37.726043,-122.418673
2024-10-07,East,97.9,33.0,62.4,16.3,61.3,8.1,71.0,83.1,22.4,37.771031,-122.358377
2024-10-07,West,51.7,16.2,31.9,16.3,61.3,8.1,63.4,77.7,43.8,37.773472,-122.474137
2024-10-07,Central,51.3,13.9,23.5,16.3,61.3,8.1,54.4,98.3,62.5,37.774234,-122.422493
2024-10-07,Harbor,71.1,22.8,38.8,16.3,61.3,8.1,59.9,69.5,27.3,37.733811,-122.396505
2024-10-08,North,101.6,40.1,55.0,17.0,52.6,13.9,79.6,62.7,10.2,37.816707,-122.424515
2024-10-08,South,46.6,18.0,24.8,17.0,52.6,13.9,63.6,84.4,29.8,37.72228,-122.424821
2024-10-08,East,73.7,20.9,44.5,17.0,52.6,13.9,63.4,70.6,16.2,37.769485,-122.360637
2024-10-08,West,62.9,22.3,40.1,17.0,52.6,13.9,62.7,80.7,42.3,37.776042,-122.47509
2024-10-08,Central,50.6,21.1,30.7,17.0,52.6,13.9,57.5,92.2,68.2,37.768141,-122.419039
2024-10-08,Harbor,36.5,8.8,29.5,17.0,52.6,13.9,67.8,62.0,29.2,37.734568,-122.391712
2024-10-09,North,111.0,44.7,63.6,13.1,57.6,14.1,63.8,75.8,11.9,37.820648,-122.419593
2024-10-09,South,67.3,24.4,38.0,13.1,57.6,14.1,57.1,93.6,35.6,37.720208,-122.412633
2024-10-09,East,66.6,26.6,34.5,13.1,57.6,14.1,72.8,77.9,13.2,37.764273,-122.353654
2024-10-09,West,47.9,23.2,33.4,13.1,57.6,14.1,60.0,83.6,48.1,37.778412,-122.481146
2024-10-09,Central,60.6,24.9,39.9,13.1,57.6,14.1,56.5,89.0,61.4,37.764783,-122.412356
2024-10-09,Harbor,60.5,18.3,38.9,13.1,57.6,14.1,62.8,60.1,34.2,37.734677,-122.38906
2024-10-10,North,117.7,39.8,68.9,15.5,51.3,1.2,74.8,65.6,11.8,37.825723,-122.417057
2024-10-10,South,61.8,18.2,25.2,15.5,51.3,1.2,68.1,86.1,36.6,37.719519,-122.416776
2024-10-10,East,105.5,37.8,57.3,15.5,51.3,1.2,66.6,77.9,20.4,37.768374,-122.361155
2024-10-10,West,54.4,22.0,23.6,15.5,51.3,1.2,56.0,80.1,43.6,37.771261,-122.484276
2024-10-10,Central,56.3,24.7,33.6,15.5,51.3,1.2,61.1,87.9,61.8,37.772058,-122.420154
2024-10-10,Harbor,54.8,24.0,32.2,15.5,51.3,1.2,68.2,60.0,33.2,37.739376,-122.385924
2024-10-11,North,133.4,46.7,75.7,15.6,59.5,13.3,77.7,60.6,8.6,37.816017,-122.416131
2024-10-11,South,88.4,29.1,43.4,15.6,59.5,13.3,69.9,79.5,33.1,37.725837,-122.414821
2024-10-11,East,95.3,29.2,47.1,15.6,59.5,13.3,76.0,77.4,17.1,37.768622,-122.355556
2024-10-11,West,73.2,26.3,37.6,15.6,59.5,13.3,59.8,91.0,47.3,37.770777,-122.482118
2024-10-11,Central,54.5,24.5,23.3,15.6,59.5,13.3,55.0,97.2,64.2,37.768046,-122.419259
2024-10-11,Harbor,66.0,20.4,37.4,15.6,59.5,13.3,66.7,60.8,27.1,37.737848,-122.393884
2024-10-12,North,102.3,34.7,64.1,19.6,45.5,11.1,69.4,64.0,12.1,37.821356,-122.416694
2024-10-12,South,83.4,29.5,45.6,19.6,45.5,11.1,58.6,82.8,32.1,37.72585,-122.419911
2024-10-12,East,91.3,34.1,53.1,19.6,45.5,11.1,61.5,76.0,24.7,37.776349,-122.359372
2024-10-12,West,47.7,10.5,24.2,19.6,45.5,11.1,55.6,83.6,43.4,37.77249,-122.484001
2024-10-12,Central,43.9,15.5,20.2,19.6,45.5,11.1,58.5,95.4,62.0,37.772069,-122.425558
2024-10-12,Harbor,52.7,23.0,31.3,19.6,45.5,11.1,61.2,67.4,30.5,37.738936,-122.386254
2024-10-13,North,116.8,41.1,56.5,12.5,54.7,9.4,61.3,66.7,12.8,37.81636,-122.424309
2024-10-13,South,68.5,28.6,39.0,12.5,54.7,9.4,63.9,80.3,35.1,37.725408,-122.420631
2024-10-13,East,85.4,29.6,50.8,12.5,54.7,9.4,70.1,77.6,18.4,37.764001,-122.360194
2024-10-13,West,51.0,19.1,29.1,12.5,54.7,9.4,63.1,81.9,40.1,37.76543,-122.482534
2024-10-13,Central,55.8,16.2,25.4,12.5,54.7,9.4,52.9,95.8,60.1,37.762912,-122.423146
2024-10-13,Harbor,72.1,26.4,36.6,12.5,54.7,9.4,63.3,63.6,28.7,37.733543,-122.393082
2024-10-14,North,108.6,39.5,65.2,22.7,48.5,4.3,77.8,64.0,17.2,37.823259,-122.421781
2024-10-14,South,67.7,26.2,43.3,22.7,48.5,4.3,56.2,82.3,33.9,37.717717,-122.422303
2024-10-14,East,103.6,38.9,68.5,22.7,48.5,4.3,68.4,76.6,19.8,37.773584,-122.354566
2024-10-14,West,57.3,17.3,28.5,22.7,48.5,4.3,61.6,90.1,40.4,37.76532,-122.476971
2024-10-14,Central,24.4,5.4,19.3,22.7,48.5,4.3,55.0,90.7,67.4,37.765748,-122.425056
2024-10-14,Harbor,88.5,32.6,53.0,22.7,48.5,4.3,63.6,62.5,27.2,37.741272,-122.386675
2024-10-15,North,90.1,32.0,48.2,17.7,65.6,14.0,78.4,69.1,14.3,37.824054,-122.427463
2024-10-15,South,55.5,18.4,32.3,17.7,65.6,14.0,65.5,82.0,30.7,37.721627,-122.419488
2024-10-15,East,61.1,21.1,36.1,17.7,65.6,14.0,78.4,71.1,21.0,37.765694,-122.365082
2024-10-15,West,34.5,14.2,20.0,17.7,65.6,14.0,59.6,87.1,44.1,37.770442,-122.481214
2024-10-15,Central,24.7,14.0,20.8,17.7,65.6,14.0,63.2,89.6,62.3,37.768342,-122.415704
2024-10-15,Harbor,60.4,20.1,35.6,17.7,65.6,14.0,61.7,56.9,29.3,37.737936,-122.390055
2024-10-16,North,87.6,27.1,49.2,9.7,55.2,9.7,78.2,63.0,13.3,37.819044,-122.426249
2024-10-16,South,83.0,29.3,45.6,9.7,55.2,9.7,64.7,75.0,36.3,37.724202,-122.419438
2024-10-16,East,91.3,31.9,55.4,9.7,55.2,9.7,67.3,75.9,19.1,37.769845,-122.355723
2024-10-16,West,84.1,29.9,49.4,9.7,55.2,9.7,57.4,89.6,42.7,37.782581,-122.486683
2024-10-16,Central,70.6,28.4,33.9,9.7,55.2,9.7,66.4,87.8,63.2,37.764814,-122.420586
2024-10-16,Harbor,62.0,24.8,46.9,9.7,55.2,9.7,62.7,50.6,30.6,37.737799,-122.382726
2024-10-17,North,123.0,43.5,76.2,17.1,49.8,3.9,74.1,73.4,10.5,37.813046,-122.416683
2024-10-17,South,63.3,22.0,30.4,17.1,49.8,3.9,58.1,84.9,34.0,37.715759,-122.416838
2024-10-17,East,105.6,37.7,64.2,17.1,49.8,3.9,66.5,78.6,19.4,37.766834,-122.351788
2024-10-17,West,59.4,19.6,33.4,17.1,49.8,3.9,57.1,79.8,42.9,37.768473,-122.483217
2024-10-17,Central,60.1,19.3,29.0,17.1,49.8,3.9,50.7,86.2,66.6,37.771033,-122.417239
2024-10-17,Harbor,80.1,27.8,52.2,17.1,49.8,3.9,62.2,58.1,29.9,37.740578,-122.389428
2024-10-18,North,125.8,46.1,72.9,20.0,55.0,11.9,68.6,83.7,10.0,37.817843,-122.422278
2024-10-18,South,94.7,32.3,55.2,20.0,55.0,11.9,60.5,77.3,35.4,37.717124,-122.41917
2024-10-18,East,92.0,38.8,45.2,20.0,55.0,11.9,70.3,75.5,19.0,37.780275,-122.360693
2024-10-18,West,17.2,5.6,9.0,20.0,55.0,11.9,59.9,81.8,40.7,37.778638,-122.478727
2024-10-18,Central,37.1,19.7,16.4,20.0,55.0,11.9,58.7,86.4,65.9,37.765462,-122.418118
2024-10-18,Harbor,88.9,32.3,38.8,20.0,55.0,11.9,65.2,65.2,31.3,37.745894,-122.383902
2024-10-19,North,107.3,40.1,53.3,16.8,50.9,3.3,65.8,69.5,12.4,37.82148,-122.423257
2024-10-19,South,74.1,24.4,32.0,16.8,50.9,3.3,62.3,78.9,33.4,37.717235,-122.417822
2024-10-19,East,94.2,35.5,50.0,16.8,50.9,3.3,65.8,77.9,22.9,37.771226,-122.364013
2024-10-19,West,60.2,21.2,23.7,16.8,50.9,3.3,47.7,84.7,44.0,37.768821,-122.476463
2024-10-19,Central,29.7,6.5,12.5,16.8,50.9,3.3,48.3,91.7,62.0,37.761433,-122.430277
2024-10-19,Harbor,67.9,21.1,28.0,16.8,50.9,3.3,62.8,70.0,28.8,37.741074,-122.388892
2024-10-20,North,127.3,44.5,65.6,10.7,70.4,17.4,76.1,69.2,16.2,37.817412,-122.418914
2024-10-20,South,47.2,17.0,24.7,10.7,70.4,17.4,68.5,84.5,28.6,37.719994,-122.418527
2024-10-20,East,72.6,22.8,44.0,10.7,70.4,17.4,61.7,78.6,16.4,37.767864,-122.356175
2024-10-20,West,56.8,20.5,31.7,10.7,70.4,17.4,56.4,81.4,40.2,37.772277,-122.47388
2024-10-20,Central,46.3,17.4,19.9,10.7,70.4,17.4,54.9,94.2,65.9,37.774136,-122.413656
2024-10-20,Harbor,42.9,11.6,24.8,10.7,70.4,17.4,55.8,58.1,32.1,37.735964,-122.390044
2024-10-21,North,118.8,45.9,66.1,12.6,61.2,17.1,80.0,68.9,12.9,37.821527,-122.416457
2024-10-21,South,43.6,12.5,23.7,12.6,61.2,17.1,57.5,76.4,32.9,37.723968,-122.416107
2024-10-21,East,83.9,30.7,57.4,12.6,61.2,17.1,68.6,77.1,17.5,37.76485,-122.35526
2024-10-21,West,45.8,18.6,24.4,12.6,61.2,17.1,66.6,80.5,46.9,37.773577,-122.487179
2024-10-21,Central,30.7,14.1,25.4,12.6,61.2,17.1,59.2,90.2,61.6,37.772267,-122.421704
2024-10-21,Harbor,53.3,18.5,34.3,12.6,61.2,17.1,73.1,67.6,29.0,37.736403,-122.38733
2024-10-22,North,100.6,37.3,62.1,21.9,61.3,11.2,76.0,66.5,12.3,37.830358,-122.423564
2024-10-22,South,51.8,19.1,28.0,21.9,61.3,11.2,67.6,86.8,31.0,37.716978,-122.423502
2024-10-22,East,94.7,35.4,51.2,21.9,61.3,11.2,72.0,70.9,17.1,37.7648,-122.359418
2024-10-22,West,54.8,16.8,32.8,21.9,61.3,11.2,65.8,80.4,43.2,37.772054,-122.480025
2024-10-22,Central,20.8,6.2,9.3,21.9,61.3,11.2,55.2,91.4,67.9,37.769166,-122.426872
2024-10-22,Harbor,63.2,28.0,34.6,21.9,61.3,11.2,63.0,61.6,30.5,37.738762,-122.396062
2024-10-23,North,97.4,34.2,54.8,15.3,57.6,13.2,71.5,66.6,15.2,37.815254,-122.418774
